id,started,startedLastChangedAt,duration,durationLastChangedAt,timerID,timerIDLastChangedAt,index,indexLastChangedAt,status,statusLastChangedAt,endedReason,endedReasonLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,roundID,roundIDLastChangedAt,name,nameLastChangedAt,gameID,gameIDLastChangedAt,initialized,initializedLastChangedAt
01HJBZGYERKWVTPNHQRSWE4PH2,true,2023-12-23T13:38:13.050105-05:00,240,2023-12-23T13:38:12.952037-05:00,01HJBZGYE3YQ0YCRQ24NK8VXZ3,2023-12-23T13:38:12.952037-05:00,0,2023-12-23T13:38:12.952037-05:00,ended,2023-12-23T13:38:54.612058-05:00,batch ended,2023-12-23T13:38:54.612058-05:00,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.952037-05:00,true,2023-12-23T13:38:13.038778-05:00,true,2023-12-23T13:38:54.61586-05:00,01HJBZGYDSSGJEJJ16XMBXTB0C,2023-12-23T13:38:12.952037-05:00,advertiseProduct,2023-12-23T13:38:12.952037-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.952037-05:00,true,2023-12-23T13:38:13.046159-05:00
01HJBZGYEZKA2Z0Q989NWERR3C,,,140,2023-12-23T13:38:12.959267-05:00,01HJBZGYE501XWNXBARY69ECJX,2023-12-23T13:38:12.959267-05:00,0,2023-12-23T13:38:12.959267-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.959267-05:00,false,2023-12-23T13:38:12.959267-05:00,false,2023-12-23T13:38:12.959267-05:00,01HJBZGYDSSGJEJJ16Y3HTZ2M7,2023-12-23T13:38:12.959267-05:00,Result,2023-12-23T13:38:12.959267-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.959267-05:00,,
01HJBZGYF6ADJDGAE7NP3Q5RFB,,,140,2023-12-23T13:38:12.966663-05:00,01HJBZGYEAMYHEZHEFA2SDPNE0,2023-12-23T13:38:12.966663-05:00,0,2023-12-23T13:38:12.966663-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.966663-05:00,false,2023-12-23T13:38:12.966663-05:00,false,2023-12-23T13:38:12.966663-05:00,01HJBZGYDTX18KRZ19WYMKMFE9,2023-12-23T13:38:12.966663-05:00,Result,2023-12-23T13:38:12.966663-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.966663-05:00,,
01HJBZGYF7EAQ63Q3MS528ZDMA,,,240,2023-12-23T13:38:12.967751-05:00,01HJBZGYEBHSEXWQWFNAX9QFXN,2023-12-23T13:38:12.967751-05:00,0,2023-12-23T13:38:12.967751-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.967751-05:00,false,2023-12-23T13:38:12.967751-05:00,false,2023-12-23T13:38:12.967751-05:00,01HJBZGYDSSGJEJJ16YH1TED56,2023-12-23T13:38:12.967751-05:00,advertiseProduct,2023-12-23T13:38:12.967751-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.967751-05:00,,
01HJBZGYF9426DAJF6TWE8DXVW,,,240,2023-12-23T13:38:12.969188-05:00,01HJBZGYEBHSEXWQWFNJQ2X354,2023-12-23T13:38:12.969188-05:00,0,2023-12-23T13:38:12.969188-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.969188-05:00,false,2023-12-23T13:38:12.969188-05:00,false,2023-12-23T13:38:12.969188-05:00,01HJBZGYDTX18KRZ19X9Q20RZH,2023-12-23T13:38:12.969188-05:00,advertiseProduct,2023-12-23T13:38:12.969188-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.969188-05:00,,
01HJBZGYFC88QR3DCKZ6GNG2J4,,,140,2023-12-23T13:38:12.97297-05:00,01HJBZGYEEBA65TMFY0M865FAK,2023-12-23T13:38:12.97297-05:00,0,2023-12-23T13:38:12.97297-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.97297-05:00,false,2023-12-23T13:38:12.97297-05:00,false,2023-12-23T13:38:12.97297-05:00,01HJBZGYDX9Q3EEDQFRFKRA4E7,2023-12-23T13:38:12.97297-05:00,Result,2023-12-23T13:38:12.97297-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.97297-05:00,,
01HJBZGYFEC0VMFJNDZT3DPJSP,,,240,2023-12-23T13:38:12.974009-05:00,01HJBZGYEHSAQ53TF230RY3BV7,2023-12-23T13:38:12.974009-05:00,0,2023-12-23T13:38:12.974009-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.974009-05:00,false,2023-12-23T13:38:12.974009-05:00,false,2023-12-23T13:38:12.974009-05:00,01HJBZGYDY96CJDZAM2TAHGA71,2023-12-23T13:38:12.974009-05:00,advertiseProduct,2023-12-23T13:38:12.974009-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.974009-05:00,,
01HJBZGYFFWDKPBRG0PX455X3M,,,140,2023-12-23T13:38:12.975667-05:00,01HJBZGYEMV0XMHJVJZ6J0RQQE,2023-12-23T13:38:12.975667-05:00,0,2023-12-23T13:38:12.975667-05:00,,,,,01HJA8Q2D9KAJ86YA4RDY2J2FX,2023-12-23T13:38:12.975667-05:00,false,2023-12-23T13:38:12.975667-05:00,false,2023-12-23T13:38:12.975667-05:00,01HJBZGYDZQXB3BHZ9E077E1MB,2023-12-23T13:38:12.975667-05:00,Result,2023-12-23T13:38:12.975667-05:00,01HJA8Q2DW7RJCJ8F8C4JCP2EK,2023-12-23T13:38:12.975667-05:00,,
01HJBZM01TN8F48YBVTAFGD4NM,true,2023-12-23T13:39:52.963986-05:00,240,2023-12-23T13:39:52.890244-05:00,01HJBZM01B2N15G05234RE9A82,2023-12-23T13:39:52.890244-05:00,0,2023-12-23T13:39:52.890244-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.890244-05:00,true,2023-12-23T13:39:52.95887-05:00,true,2023-12-23T13:40:22.003366-05:00,01HJBZM016B7XJ6FW7YKTVESPY,2023-12-23T13:39:52.890244-05:00,advertiseProduct,2023-12-23T13:39:52.890244-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.890244-05:00,true,2023-12-23T13:39:52.961467-05:00
01HJBZM01VPF32AQCX80E0J33G,true,2023-12-23T13:40:22.041089-05:00,140,2023-12-23T13:39:52.89143-05:00,01HJBZM01B2N15G052397Y3KEC,2023-12-23T13:39:52.89143-05:00,0,2023-12-23T13:39:52.89143-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.89143-05:00,true,2023-12-23T13:40:22.029025-05:00,true,2023-12-23T13:40:30.40118-05:00,01HJBZM0175BZPAV847746KHZJ,2023-12-23T13:39:52.89143-05:00,Result,2023-12-23T13:39:52.89143-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.89143-05:00,true,2023-12-23T13:40:22.036451-05:00
01HJBZM01X3X06PVN1B022H18E,true,2023-12-23T13:40:30.444339-05:00,240,2023-12-23T13:39:52.893313-05:00,01HJBZM01C13ZHAY49D4W2FAD6,2023-12-23T13:39:52.893313-05:00,0,2023-12-23T13:39:52.893313-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.893313-05:00,true,2023-12-23T13:40:30.432885-05:00,true,2023-12-23T13:40:39.867291-05:00,01HJBZM0175BZPAV847TRZ2QBR,2023-12-23T13:39:52.893313-05:00,advertiseProduct,2023-12-23T13:39:52.893313-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.893313-05:00,true,2023-12-23T13:40:30.440378-05:00
01HJBZM02199XJVD6TJQ2Y9PP1,true,2023-12-23T13:40:39.901063-05:00,140,2023-12-23T13:39:52.897636-05:00,01HJBZM01E14CYN4YWAT3ZJJKW,2023-12-23T13:39:52.897636-05:00,0,2023-12-23T13:39:52.897636-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.897636-05:00,true,2023-12-23T13:40:39.890427-05:00,true,2023-12-23T13:40:43.579685-05:00,01HJBZM018KPT664VBGV546MRM,2023-12-23T13:39:52.897636-05:00,Result,2023-12-23T13:39:52.897636-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.897636-05:00,true,2023-12-23T13:40:39.896624-05:00
01HJBZM025WA2XGAP4XG4GTD6M,true,2023-12-23T13:40:43.625532-05:00,240,2023-12-23T13:39:52.901097-05:00,01HJBZM01FTNCEXG374F96SZS1,2023-12-23T13:39:52.901097-05:00,0,2023-12-23T13:39:52.901097-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.901097-05:00,true,2023-12-23T13:40:43.613343-05:00,true,2023-12-23T13:40:53.771615-05:00,01HJBZM018KPT664VBH70E16S1,2023-12-23T13:39:52.901097-05:00,advertiseProduct,2023-12-23T13:39:52.901097-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.901097-05:00,true,2023-12-23T13:40:43.620454-05:00
01HJBZM027NVB7SS4JG7YZTMBA,true,2023-12-23T13:40:53.809945-05:00,140,2023-12-23T13:39:52.903435-05:00,01HJBZM01G5A6A7TGZDDVKQZK6,2023-12-23T13:39:52.903435-05:00,0,2023-12-23T13:39:52.903435-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.903435-05:00,true,2023-12-23T13:40:53.798805-05:00,true,2023-12-23T13:40:55.724934-05:00,01HJBZM019ZM99JNWBAV48TP7Q,2023-12-23T13:39:52.903435-05:00,Result,2023-12-23T13:39:52.903435-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.903435-05:00,true,2023-12-23T13:40:53.80595-05:00
01HJBZM0299ZSKSGNJ6P296ZVA,true,2023-12-23T13:40:55.76205-05:00,240,2023-12-23T13:39:52.905134-05:00,01HJBZM01JJ9PAWCTXP7AC12EJ,2023-12-23T13:39:52.905134-05:00,0,2023-12-23T13:39:52.905134-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.905134-05:00,true,2023-12-23T13:40:55.748768-05:00,true,2023-12-23T13:41:01.429341-05:00,01HJBZM019ZM99JNWBBCM5ZEP2,2023-12-23T13:39:52.905134-05:00,advertiseProduct,2023-12-23T13:39:52.905134-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.905134-05:00,true,2023-12-23T13:40:55.756212-05:00
01HJBZM02A597VRVHZKM2G9AF4,true,2023-12-23T13:41:01.465435-05:00,140,2023-12-23T13:39:52.906248-05:00,01HJBZM01MZW373501N11VVWZ6,2023-12-23T13:39:52.906248-05:00,0,2023-12-23T13:39:52.906248-05:00,,,,,01HJBZKCGYXS6PJCEJ5YAAQBJ1,2023-12-23T13:39:52.906248-05:00,true,2023-12-23T13:41:01.453572-05:00,true,2023-12-23T13:41:04.938197-05:00,01HJBZM01A7MS81X6EHP6878P4,2023-12-23T13:39:52.906248-05:00,Result,2023-12-23T13:39:52.906248-05:00,01HJBZKCHAA5N4F5CQ2DEK9DFK,2023-12-23T13:39:52.906248-05:00,true,2023-12-23T13:41:01.460364-05:00
01HJC1AX8W37667BZ9Y2M5EE98,true,2023-12-23T14:09:52.386929-05:00,240,2023-12-23T14:09:52.28411-05:00,01HJC1AX83A5SH7NPX4ANVNE0P,2023-12-23T14:09:52.28411-05:00,0,2023-12-23T14:09:52.28411-05:00,ended,2023-12-23T14:10:00.675685-05:00,batch ended,2023-12-23T14:10:00.675685-05:00,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.28411-05:00,true,2023-12-23T14:09:52.372659-05:00,true,2023-12-23T14:10:00.679103-05:00,01HJC1AX7PM2PZ04H17EYYVM54,2023-12-23T14:09:52.28411-05:00,advertiseProduct,2023-12-23T14:09:52.28411-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.28411-05:00,true,2023-12-23T14:09:52.380973-05:00
01HJC1AX90PZNZN67NQ2RCP4SR,,,140,2023-12-23T14:09:52.288845-05:00,01HJC1AX86FFM8BZE10M259CKX,2023-12-23T14:09:52.288845-05:00,0,2023-12-23T14:09:52.288845-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.288845-05:00,false,2023-12-23T14:09:52.288845-05:00,false,2023-12-23T14:09:52.288845-05:00,01HJC1AX7QB1CA9P92FBRM4K9H,2023-12-23T14:09:52.288845-05:00,Result,2023-12-23T14:09:52.288845-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.288845-05:00,,
01HJC1AX959M53TY4T03H9VRRF,,,240,2023-12-23T14:09:52.293184-05:00,01HJC1AX88BYAN2WNAN2RY8GJM,2023-12-23T14:09:52.293184-05:00,0,2023-12-23T14:09:52.293184-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.293184-05:00,false,2023-12-23T14:09:52.293184-05:00,false,2023-12-23T14:09:52.293184-05:00,01HJC1AX7RAS4325628TSAQ993,2023-12-23T14:09:52.293184-05:00,advertiseProduct,2023-12-23T14:09:52.293184-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.293184-05:00,,
01HJC1AX99KX46W078QNG6SGPN,,,140,2023-12-23T14:09:52.297575-05:00,01HJC1AX8C696BH5M20S64ARQR,2023-12-23T14:09:52.297575-05:00,0,2023-12-23T14:09:52.297575-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.297575-05:00,false,2023-12-23T14:09:52.297575-05:00,false,2023-12-23T14:09:52.297575-05:00,01HJC1AX7V763T0KAMJNCZ20PZ,2023-12-23T14:09:52.297575-05:00,Result,2023-12-23T14:09:52.297575-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.297575-05:00,,
01HJC1AX9DMX7VGPPCJT44111B,,,240,2023-12-23T14:09:52.301161-05:00,01HJC1AX8EJ0YDTWB6A43F2S8Y,2023-12-23T14:09:52.301161-05:00,0,2023-12-23T14:09:52.301161-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.301161-05:00,false,2023-12-23T14:09:52.301161-05:00,false,2023-12-23T14:09:52.301161-05:00,01HJC1AX7V763T0KAMK51HSCWS,2023-12-23T14:09:52.301161-05:00,advertiseProduct,2023-12-23T14:09:52.301161-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.301161-05:00,,
01HJC1AX9F65WX3QSW5HWRS798,,,140,2023-12-23T14:09:52.30384-05:00,01HJC1AX8GEMHHXV6QD9EQBYAE,2023-12-23T14:09:52.30384-05:00,0,2023-12-23T14:09:52.30384-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.30384-05:00,false,2023-12-23T14:09:52.30384-05:00,false,2023-12-23T14:09:52.30384-05:00,01HJC1AX7WB6XSY4TQW38XTGP3,2023-12-23T14:09:52.30384-05:00,Result,2023-12-23T14:09:52.30384-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.30384-05:00,,
01HJC1AX9H3KXZ2CCYS88PDZMK,,,240,2023-12-23T14:09:52.30543-05:00,01HJC1AX8KK866YBWTZG8A0T7Y,2023-12-23T14:09:52.30543-05:00,0,2023-12-23T14:09:52.30543-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.30543-05:00,false,2023-12-23T14:09:52.30543-05:00,false,2023-12-23T14:09:52.30543-05:00,01HJC1AX7XKK83W4486KCQWZ45,2023-12-23T14:09:52.30543-05:00,advertiseProduct,2023-12-23T14:09:52.30543-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.30543-05:00,,
01HJC1AX9JRK810CW8CHK2MYBF,,,140,2023-12-23T14:09:52.306699-05:00,01HJC1AX8PK4HVRX7EFCTY7434,2023-12-23T14:09:52.306699-05:00,0,2023-12-23T14:09:52.306699-05:00,,,,,01HJC19KNK9ZQRGYH0JXVGFCME,2023-12-23T14:09:52.306699-05:00,false,2023-12-23T14:09:52.306699-05:00,false,2023-12-23T14:09:52.306699-05:00,01HJC1AX7ZNKQ7K29XZHCE1KP3,2023-12-23T14:09:52.306699-05:00,Result,2023-12-23T14:09:52.306699-05:00,01HJC19KPH3KBDX1R0NEQEK8D3,2023-12-23T14:09:52.306699-05:00,,
01HJC1C02ZNQ0KJYNK31YC244F,true,2023-12-23T14:10:28.007469-05:00,240,2023-12-23T14:10:27.935607-05:00,01HJC1C02MP67X16KMA2RNJ80M,2023-12-23T14:10:27.935607-05:00,0,2023-12-23T14:10:27.935607-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.935607-05:00,true,2023-12-23T14:10:28.002504-05:00,true,2023-12-23T14:10:45.503208-05:00,01HJC1C02GAN5RZXT3GW7FH28C,2023-12-23T14:10:27.935607-05:00,advertiseProduct,2023-12-23T14:10:27.935607-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.935607-05:00,true,2023-12-23T14:10:28.004929-05:00
01HJC1C0315YTW7CV77ECK88DT,true,2023-12-23T14:10:45.54016-05:00,140,2023-12-23T14:10:27.937167-05:00,01HJC1C02MP67X16KMA9FEBACK,2023-12-23T14:10:27.937167-05:00,0,2023-12-23T14:10:27.937167-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.937167-05:00,true,2023-12-23T14:10:45.528796-05:00,true,2023-12-23T14:11:30.324481-05:00,01HJC1C02GAN5RZXT3HAHXS065,2023-12-23T14:10:27.937167-05:00,Result,2023-12-23T14:10:27.937167-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.937167-05:00,true,2023-12-23T14:10:45.535631-05:00
01HJC1C033E2T800WSHEZPHZD5,true,2023-12-23T14:11:30.364974-05:00,240,2023-12-23T14:10:27.939316-05:00,01HJC1C02NJVWW9YNTXVZFS5QH,2023-12-23T14:10:27.939316-05:00,0,2023-12-23T14:10:27.939316-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.939316-05:00,true,2023-12-23T14:11:30.351553-05:00,true,2023-12-23T14:11:40.805973-05:00,01HJC1C02GAN5RZXT3HQJDZW9F,2023-12-23T14:10:27.939316-05:00,advertiseProduct,2023-12-23T14:10:27.939316-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.939316-05:00,true,2023-12-23T14:11:30.35907-05:00
01HJC1C035JAZR4QT4122J44Q0,true,2023-12-23T14:11:40.841492-05:00,140,2023-12-23T14:10:27.941582-05:00,01HJC1C02P241Q7NV2VPPCYBZK,2023-12-23T14:10:27.941582-05:00,0,2023-12-23T14:10:27.941582-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.941582-05:00,true,2023-12-23T14:11:40.829716-05:00,true,2023-12-23T14:11:52.486658-05:00,01HJC1C02GAN5RZXT3J952JWA9,2023-12-23T14:10:27.941582-05:00,Result,2023-12-23T14:10:27.941582-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.941582-05:00,true,2023-12-23T14:11:40.836569-05:00
01HJC1C039GY6H2E8GNPXR1MSG,true,2023-12-23T14:11:52.525201-05:00,240,2023-12-23T14:10:27.945607-05:00,01HJC1C02QGAFPDV5QR3B808M1,2023-12-23T14:10:27.945607-05:00,0,2023-12-23T14:10:27.945607-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.945607-05:00,true,2023-12-23T14:11:52.512298-05:00,true,2023-12-23T14:12:05.284434-05:00,01HJC1C02HQH56E3X2R3PY8DT0,2023-12-23T14:10:27.945607-05:00,advertiseProduct,2023-12-23T14:10:27.945607-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.945607-05:00,true,2023-12-23T14:11:52.518825-05:00
01HJC1C03FNNXSF66ESRYRBC92,true,2023-12-23T14:12:05.322792-05:00,140,2023-12-23T14:10:27.951378-05:00,01HJC1C02S9V0PX7GYCX64P6BY,2023-12-23T14:10:27.951378-05:00,0,2023-12-23T14:10:27.951378-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.951378-05:00,true,2023-12-23T14:12:05.308172-05:00,true,2023-12-23T14:12:11.314478-05:00,01HJC1C02JNA68T2GNA8QK0VHK,2023-12-23T14:10:27.951378-05:00,Result,2023-12-23T14:10:27.951378-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.951378-05:00,true,2023-12-23T14:12:05.317237-05:00
01HJC1C03H8R5R2NV4T333PBFY,true,2023-12-23T14:12:11.354686-05:00,240,2023-12-23T14:10:27.953677-05:00,01HJC1C02TSGP80G22DAH83A5J,2023-12-23T14:10:27.953677-05:00,0,2023-12-23T14:10:27.953677-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.953677-05:00,true,2023-12-23T14:12:11.339896-05:00,true,2023-12-23T14:12:23.351799-05:00,01HJC1C02JNA68T2GNAY1NENWA,2023-12-23T14:10:27.953677-05:00,advertiseProduct,2023-12-23T14:10:27.953677-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.953677-05:00,true,2023-12-23T14:12:11.348637-05:00
01HJC1C03JD8SFNW0N9NT2R2CH,true,2023-12-23T14:12:23.389531-05:00,140,2023-12-23T14:10:27.954542-05:00,01HJC1C02VYPGKE1RKGZX6B5YA,2023-12-23T14:10:27.954542-05:00,0,2023-12-23T14:10:27.954542-05:00,,,,,01HJC1BGQB97MT6JYBFA9P3S3C,2023-12-23T14:10:27.954542-05:00,true,2023-12-23T14:12:23.376674-05:00,true,2023-12-23T14:12:28.948342-05:00,01HJC1C02KPS75XCZTMBNV72PW,2023-12-23T14:10:27.954542-05:00,Result,2023-12-23T14:10:27.954542-05:00,01HJC1BGQHTKWM50GRNSZJZ6GE,2023-12-23T14:10:27.954542-05:00,true,2023-12-23T14:12:23.385962-05:00
01HJC1G8FN1K6QEAB05HPY5CSZ,true,2023-12-23T14:13:22.47499-05:00,140,2023-12-23T14:12:47.605853-05:00,01HJC1G8FDM88539EH204P4W62,2023-12-23T14:12:47.605853-05:00,0,2023-12-23T14:12:47.605853-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.605853-05:00,true,2023-12-23T14:13:22.463904-05:00,true,2023-12-23T14:13:30.438149-05:00,01HJC1G8F8YEHV874G5H9KYZ43,2023-12-23T14:12:47.605853-05:00,Result,2023-12-23T14:12:47.605853-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.605853-05:00,true,2023-12-23T14:13:22.470689-05:00
01HJC1G8FR22Q2PZ67NCM63HTQ,true,2023-12-23T14:12:47.675521-05:00,240,2023-12-23T14:12:47.608262-05:00,01HJC1G8FEKFXJZ9HGZC04SD3Z,2023-12-23T14:12:47.608262-05:00,0,2023-12-23T14:12:47.608262-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.608262-05:00,true,2023-12-23T14:12:47.671167-05:00,true,2023-12-23T14:13:22.436775-05:00,01HJC1G8F8YEHV874G54FZF8DZ,2023-12-23T14:12:47.608262-05:00,advertiseProduct,2023-12-23T14:12:47.608262-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.608262-05:00,true,2023-12-23T14:12:47.6736-05:00
01HJC1G8FSCZ3G1R81ERG9KYZP,true,2023-12-23T14:13:30.475699-05:00,240,2023-12-23T14:12:47.609623-05:00,01HJC1G8FEKFXJZ9HGZKV60BM6,2023-12-23T14:12:47.609623-05:00,0,2023-12-23T14:12:47.609623-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.609623-05:00,true,2023-12-23T14:13:30.46531-05:00,true,2023-12-23T14:13:38.024991-05:00,01HJC1G8F8YEHV874G67ZRT290,2023-12-23T14:12:47.609623-05:00,advertiseProduct,2023-12-23T14:12:47.609623-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.609623-05:00,true,2023-12-23T14:13:30.471687-05:00
01HJC1G8FWY3CPVK1669RTTGMZ,true,2023-12-23T14:13:38.056662-05:00,140,2023-12-23T14:12:47.612627-05:00,01HJC1G8FFHWVNNDNQFN0ERTW3,2023-12-23T14:12:47.612627-05:00,0,2023-12-23T14:12:47.612627-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.612627-05:00,true,2023-12-23T14:13:38.047286-05:00,true,2023-12-23T14:13:47.845435-05:00,01HJC1G8F8YEHV874G6RSTYX1D,2023-12-23T14:12:47.612627-05:00,Result,2023-12-23T14:12:47.612627-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.612627-05:00,true,2023-12-23T14:13:38.052516-05:00
01HJC1G8FZ5096R1BQMHTGMXN4,true,2023-12-23T14:13:47.884523-05:00,240,2023-12-23T14:12:47.615148-05:00,01HJC1G8FGVHH4JMR1BSV9ZMVK,2023-12-23T14:12:47.615148-05:00,0,2023-12-23T14:12:47.615148-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.615148-05:00,true,2023-12-23T14:13:47.871366-05:00,true,2023-12-23T14:13:54.615806-05:00,01HJC1G8F9BWKJX74905CC6T5S,2023-12-23T14:12:47.615148-05:00,advertiseProduct,2023-12-23T14:12:47.615148-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.615148-05:00,true,2023-12-23T14:13:47.878431-05:00
01HJC1G8G1VTYP2SQ1W2AH60AX,true,2023-12-23T14:13:54.652614-05:00,140,2023-12-23T14:12:47.617075-05:00,01HJC1G8FHY71WC3CG2M0734SB,2023-12-23T14:12:47.617075-05:00,0,2023-12-23T14:12:47.617075-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.617075-05:00,true,2023-12-23T14:13:54.640092-05:00,true,2023-12-23T14:14:01.058841-05:00,01HJC1G8FAR2E4HN2QEA963CYN,2023-12-23T14:12:47.617075-05:00,Result,2023-12-23T14:12:47.617075-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.617075-05:00,true,2023-12-23T14:13:54.648392-05:00
01HJC1G8G3Y395M230CN7ZY8T2,true,2023-12-23T14:14:01.090342-05:00,240,2023-12-23T14:12:47.619699-05:00,01HJC1G8FKY8DKYEB74W673ND5,2023-12-23T14:12:47.619699-05:00,0,2023-12-23T14:12:47.619699-05:00,,,,,01HJC1FT26XKWFCC1M4MWNFPSP,2023-12-23T14:12:47.619699-05:00,true,2023-12-23T14:14:01.082519-05:00,true,2023-12-23T14:14:06.872824-05:00,01HJC1G8FAR2E4HN2QES055S87,2023-12-23T14:12:47.619699-05:00,advertiseProduct,2023-12-23T14:12:47.619699-05:00,01HJC1FT2E88XCBDBKE20YZ56B,2023-12-23T14:12:47.619699-05:00,true,2023-12-23T14:14:01.087149-05:00
